strategy,model,repeat,fold,ACC,BAL,F1,AUC,MCC,BRIER
drop,NB,2,1,0.7012987012987013,0.7188888888888889,0.6461538461538462,0.8140740740740741,0.41782699435409404,0.19554715718978444
drop,NB,2,2,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8007407407407406,0.4975498563492141,0.1836524665211807
drop,NB,2,3,0.6753246753246753,0.6818518518518519,0.6031746031746031,0.7933333333333333,0.3478335179045545,0.19928970836755233
drop,NB,2,4,0.7532467532467533,0.6992592592592592,0.5957446808510638,0.8333333333333333,0.4336735806213181,0.164508814125573
drop,NB,2,5,0.7662337662337663,0.768888888888889,0.7,0.8125925925925925,0.5185449728701349,0.17849956668047262
drop,NB,2,6,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.8614814814814814,0.5437037037037037,0.1385877683302708
drop,NB,2,7,0.8441558441558441,0.8288888888888889,0.7777777777777778,0.902962962962963,0.6577777777777778,0.12231995590729605
drop,NB,2,8,0.7105263157894737,0.6692307692307693,0.56,0.8246153846153846,0.3454408611617303,0.18710097876930626
drop,NB,2,9,0.6973684210526315,0.7053846153846154,0.6229508196721312,0.7830769230769231,0.3909701764923501,0.19426202820958532
drop,NB,3,0,0.8051948051948052,0.7733333333333333,0.7058823529411765,0.8577777777777778,0.563178312189625,0.15519384418182075
drop,NB,3,1,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8318518518518518,0.5066740688254677,0.17265722431026764
drop,NB,3,2,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8607407407407407,0.5066740688254677,0.15068278522720033
drop,NB,3,3,0.7662337662337663,0.768888888888889,0.7,0.8740740740740741,0.5185449728701349,0.1274688059613032
drop,NB,3,4,0.7272727272727273,0.7559259259259259,0.6865671641791045,0.8688888888888888,0.4888552745746736,0.16093737390992122
drop,NB,3,5,0.7272727272727273,0.6962962962962963,0.6037735849056604,0.7614814814814814,0.3961295342422729,0.20006544109311614
drop,NB,3,6,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8799999999999999,0.5066740688254677,0.13328701946330435
drop,NB,3,7,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.837037037037037,0.4398765500800706,0.16534012450061647
drop,NB,3,8,0.6973684210526315,0.6776923076923077,0.5818181818181818,0.793076923076923,0.34707423212168276,0.20556790658240176
drop,NB,3,9,0.6578947368421053,0.6384615384615384,0.5357142857142857,0.7176923076923077,0.26877649204419884,0.24600491441166356
drop,NB,4,0,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.7748148148148147,0.4204522053456932,0.17276904908092416
drop,NB,4,1,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8785185185185185,0.519487944872376,0.14635396628416858
drop,NB,4,2,0.7922077922077922,0.7974074074074073,0.7333333333333333,0.8666666666666667,0.5735421669624219,0.14964482431188011
drop,NB,4,3,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8251851851851852,0.5112313234371975,0.16338932207319268
drop,NB,4,4,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.8466666666666666,0.5437037037037037,0.15838580898126134
drop,NB,4,5,0.7662337662337663,0.768888888888889,0.7,0.845185185185185,0.5185449728701349,0.16440444596428144
drop,NB,4,6,0.6233766233766234,0.6333333333333333,0.5538461538461539,0.7355555555555555,0.2545139051903111,0.2524687354354804
drop,NB,4,7,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8888888888888888,0.5522164981933888,0.12539355930883173
drop,NB,4,8,0.75,0.726923076923077,0.6415094339622641,0.8030769230769231,0.4498838606904829,0.17643137433103068
drop,NB,4,9,0.6447368421052632,0.6469230769230769,0.5573770491803278,0.7876923076923077,0.2796827854308572,0.20402599607456498
